"t","\alpha","\chi","v_F","\rho_t","x","y","z","\rho","\phi","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","k_\rho","k_\phi","k_\rho^{(+)}","k_\rho^{(-)}","s_x","s_y","s_z","L_x","L_y","L_z","J_x","J_y","J_z","E"
-17.71144278606965,"1/2",1,1,1,11.423019219506674,20.745093457563666,0.333708446544344,23.682150887372323,1.0674640698005713,-0.4614736275230379,-1.1120440251862242,-0.0014510590854050715,-0.0019202022860846015,-0.004613835397872412,-0.0001940635494772813,-0.21286653908764916,-0.5475272228040023,0.,-0.582298543759827,-0.2366408388523597,0.8857165440612816,-0.5822985437598268,-0.18117824225132909,-0.4660197898530906,0.,0.18271445896266256,-0.07103536208021029,-1.8384777419318206,0.0015362167113334713,-0.5370551519333009,-1.8384777419318206,0.7071067928760562
-17.313432835820894,"1/2",1,1,1,11.239194479389369,20.30211972396495,0.3331151430987966,23.20550705827699,1.0651956269060856,-0.4622495937799359,-1.1139082904293123,-0.0015312869381670594,-0.0019790281548279485,-0.004754097448644303,-0.00020908141065170786,-0.21213284215060318,-0.5467673121328773,0.,-0.5811007562387508,-0.2366223029432322,0.8878968602094998,-0.5811007562387507,-0.1808536194534545,-0.4661458659374606,0.,0.1821364714228878,-0.07066466206895261,-1.8384777973078943,0.001282851969433313,-0.5368105280064133,-1.8384777973078943,0.707106790505474
-16.915422885572138,"1/2",1,1,1,11.055056216470168,19.85839283444284,0.3324887098067573,22.72817709180317,1.0628279890077557,-0.46304930785008125,-1.1158291715372914,-0.0016176454219898446,-0.002041370081973943,-0.004902626408064329,-0.0002258357277910513,-0.2113702770616115,-0.5459901459851875,0.,-0.5798615984415514,-0.23661197843561418,0.8901560528256149,-0.5798615984415514,-0.18051135052820508,-0.4662785136916385,0.,0.18153555920581804,-0.07027823071171203,-1.8384777620904988,0.0010242086776129644,-0.5365567444033505,-1.8384777620904988,0.7071067909639879
-16.51741293532338,"1/2",1,1,1,10.870594549083265,19.413889247637083,0.33182648502321693,22.25014430447761,1.060354411293559,-0.463874959426246,-1.1178117954274136,-0.0017112860285646576,-0.002107529088253971,-0.0050600586397991495,-0.00024470832024738325,-0.21057695524667208,-0.5451951417645933,0.,-0.5785784858862235,-0.236610788795167,0.8924988848464083,-0.5785784858862235,-0.18015004583254038,-0.4664182254013383,0.,0.18091018754347943,-0.06987501088639446,-1.8384776489893428,0.0007601417109390496,-0.5362932362877327,-1.8384776489893428,0.7071067932534452
-16.119402985074625,"1/2",1,1,1,10.685799019998594,18.968584077916702,0.3311254934924556,21.77139137990032,1.0577675193220137,-0.4647270605330077,-1.1198573543721426,-0.001812499739564161,-0.00217587098722041,-0.005222592038516378,-0.00026476760653083853,-0.20975079649691436,-0.5443817010378059,0.,-0.5772485875141677,-0.23661978179545265,0.8949305123169703,-0.5772485875141677,-0.17976815703115423,-0.4665655470752446,0.,0.18025865940440594,-0.0694538360004764,-1.838477828693238,0.0004905023732517111,-0.5360193830757211,-1.838477828693238,0.7071067875827517
-15.721393034825871,"1/2",1,1,1,10.500658746810698,18.522451448583407,0.33038252035643983,21.29190084943337,1.0550592361889295,-0.4656076789360607,-1.121970663056727,-0.0019224704626390199,-0.002249236488120889,-0.005396784101520243,-0.0002878352769203298,-0.20888957497479535,-0.5435492143728325,0.,-0.5758688321169504,-0.23664010040779673,0.8974565754396245,-0.5758688321169502,-0.1793640068637882,-0.4667210655646121,0.,0.1795791593822592,-0.06901346425635839,-1.838477801640297,0.00021515251847101236,-0.5357345298209705,-1.838477801640297,0.7071067882313757
-15.323383084577115,"1/2",1,1,1,10.31516213018971,18.075463817090302,0.32959392792159037,20.81165447471778,1.052220693369003,-0.4665179731804132,-1.1241544046031569,-0.0020419172073649705,-0.0023266154396935803,-0.005580265599493998,-0.0003134446601745553,-0.2079908108644165,-0.5426970579372992,0.,-0.574435827990807,-0.23667305701073532,0.900083187489972,-0.5744358279908068,-0.17893570571907744,-0.4668854390734581,0.,0.17886965499704535,-0.06855250832439963,-1.8384777641331664,-0.00006605072203208495,-0.5354379473978577,-1.8384777641331664,0.7071067890567615
-14.925373134328359,"1/2",1,1,1,10.129296938239298,17.62759217812052,0.32875567392742167,20.33063359714005,1.049242133173419,-0.4674599296620876,-1.1264131684339056,-0.0021721274874915344,-0.0024067166854679564,-0.005770045226572637,-0.00034079578436725395,-0.20705178585504033,-0.5418246014401972,0.,-0.572945848988077,-0.2367201280571779,0.9028170252962118,-0.5729458489880771,-0.17848115646264703,-0.4670593932122082,0.,0.17812791199692865,-0.06806944939664997,-1.8384778356267235,-0.0003532444657183831,-0.5351288426088582,-1.8384778356267235,0.7071067871045854
-14.527363184079602,"1/2",1,1,1,9.943050293047472,17.178806036469663,0.3278632862022786,19.848819258805243,1.0461127949401956,-0.46843528021507996,-1.1287509381187357,-0.002314297446692051,-0.002494419843318549,-0.005977247439698983,-0.00037360826061534234,-0.20606953045767384,-0.5409312113603292,0.,-0.571394797663127,-0.23678296532579343,0.9056654056163778,-0.5713947976631271,-0.1779980391082371,-0.4672437244882187,0.,0.17735148456597685,-0.06756263344201349,-1.8384777458760888,-0.0006465545422602581,-0.5348063579302322,-1.8384777458760888,0.7071067890931001
-14.129353233830846,"1/2",1,1,1,9.756408487070454,16.72907299315557,0.32691170406297954,19.36619192760692,1.0428207809024481,-0.4694458168929072,-1.1311718169529836,-0.002469730309976963,-0.0025856005341839527,-0.0061923914773663324,-0.00040904984371001963,-0.20504073625564684,-0.5400162577436216,0.,-0.5697781274672645,-0.236863462775647,0.90863632760863,-0.5697781274672645,-0.17748373701144957,-0.4674393255776097,0.,0.1765376350406805,-0.06703021649166145,-1.83847775681482,-0.0009461019707690532,-0.5344695420692711,-1.83847775681482,0.7071067885371197
