state,x_i,y_i,z_i,x_j,y_j,z_j,|\braket{\psi|\sigma_i\sigma_j|\psi^*}|
3,1.0,1.7320508075688772,0.0,0.5,-0.8660254037844386,0.0,0.1324641969404377
3,1.0,1.7320508075688772,0.0,1.0,0.0,0.0,0.11831702479948324
3,1.0,1.7320508075688772,0.0,1.5,0.8660254037844386,0.0,0.06019084378807012
3,1.0,1.7320508075688772,0.0,1.0,1.7320508075688772,0.0,0.6861592700882183
3,1.0,1.7320508075688772,0.0,0.0,1.7320508075688772,0.0,0.04109643716017091
3,1.0,1.7320508075688772,0.0,-1.0,1.7320508075688772,0.0,0.023672389153757453
3,1.0,1.7320508075688772,0.0,-1.5,0.8660254037844386,0.0,0.03963136833355383
3,1.0,1.7320508075688772,0.0,-2.0,0.0,0.0,0.03675851831502254
3,1.0,1.7320508075688772,0.0,-1.5,-0.8660254037844386,0.0,0.06268375098153658
3,1.0,1.7320508075688772,0.0,-1.0,-1.7320508075688772,0.0,0.05368063490138556
3,1.0,1.7320508075688772,0.0,0.0,-1.7320508075688772,0.0,0.07841459675074305
3,1.0,1.7320508075688772,0.0,1.0,-1.7320508075688772,0.0,0.060122363665315245
3,1.0,1.7320508075688772,0.0,1.5,-0.8660254037844386,0.0,0.07808384479253537
3,1.0,1.7320508075688772,0.0,2.0,0.0,0.0,0.05299249537667263
3,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.17576430648783037
3,0.0,1.7320508075688772,0.0,0.5,0.8660254037844386,0.0,0.10665618737567124
3,0.0,1.7320508075688772,0.0,-0.5,0.8660254037844386,0.0,0.10665618737567219
3,0.0,1.7320508075688772,0.0,-1.0,0.0,0.0,0.14622343795389248
3,0.0,1.7320508075688772,0.0,-0.5,-0.8660254037844386,0.0,0.17512314907623006
3,0.0,1.7320508075688772,0.0,0.5,-0.8660254037844386,0.0,0.17512314907623336
3,0.0,1.7320508075688772,0.0,1.0,0.0,0.0,0.14622343795389636
3,0.0,1.7320508075688772,0.0,1.5,0.8660254037844386,0.0,0.06971482923727051
3,0.0,1.7320508075688772,0.0,1.0,1.7320508075688772,0.0,0.04109643716017091
3,0.0,1.7320508075688772,0.0,0.0,1.7320508075688772,0.0,0.6861592700882183
3,0.0,1.7320508075688772,0.0,-1.0,1.7320508075688772,0.0,0.041096437160165054
3,0.0,1.7320508075688772,0.0,-1.5,0.8660254037844386,0.0,0.06971482923727376
3,0.0,1.7320508075688772,0.0,-2.0,0.0,0.0,0.062496643410509804
3,0.0,1.7320508075688772,0.0,-1.5,-0.8660254037844386,0.0,0.09739817528575025
3,0.0,1.7320508075688772,0.0,-1.0,-1.7320508075688772,0.0,0.078414596750746
3,0.0,1.7320508075688772,0.0,0.0,-1.7320508075688772,0.0,0.10801215265095285
3,0.0,1.7320508075688772,0.0,1.0,-1.7320508075688772,0.0,0.07841459675074527
3,0.0,1.7320508075688772,0.0,1.5,-0.8660254037844386,0.0,0.09739817528575112
3,0.0,1.7320508075688772,0.0,2.0,0.0,0.0,0.06249664341051142
3,-1.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.12938559378817774
3,-1.0,1.7320508075688772,0.0,0.5,0.8660254037844386,0.0,0.07458897005458336
3,-1.0,1.7320508075688772,0.0,-0.5,0.8660254037844386,0.0,0.08578955439471402
3,-1.0,1.7320508075688772,0.0,-1.0,0.0,0.0,0.11831702479947992
3,-1.0,1.7320508075688772,0.0,-0.5,-0.8660254037844386,0.0,0.13246419694043488
3,-1.0,1.7320508075688772,0.0,0.5,-0.8660254037844386,0.0,0.12160623714120856
3,-1.0,1.7320508075688772,0.0,1.0,0.0,0.0,0.0936414409768131
3,-1.0,1.7320508075688772,0.0,1.5,0.8660254037844386,0.0,0.039631368333551464
3,-1.0,1.7320508075688772,0.0,1.0,1.7320508075688772,0.0,0.023672389153757453
3,-1.0,1.7320508075688772,0.0,0.0,1.7320508075688772,0.0,0.041096437160165054
3,-1.0,1.7320508075688772,0.0,-1.0,1.7320508075688772,0.0,0.6861592700882183
3,-1.0,1.7320508075688772,0.0,-1.5,0.8660254037844386,0.0,0.06019084378806575
3,-1.0,1.7320508075688772,0.0,-2.0,0.0,0.0,0.05299249537666987
3,-1.0,1.7320508075688772,0.0,-1.5,-0.8660254037844386,0.0,0.07808384479252793
3,-1.0,1.7320508075688772,0.0,-1.0,-1.7320508075688772,0.0,0.06012236366530853
3,-1.0,1.7320508075688772,0.0,0.0,-1.7320508075688772,0.0,0.07841459675074323
3,-1.0,1.7320508075688772,0.0,1.0,-1.7320508075688772,0.0,0.05368063490138491
3,-1.0,1.7320508075688772,0.0,1.5,-0.8660254037844386,0.0,0.0626837509815339
3,-1.0,1.7320508075688772,0.0,2.0,0.0,0.0,0.03675851831502253
3,-1.5,0.8660254037844386,0.0,0.0,0.0,0.0,0.1816977368205641
3,-1.5,0.8660254037844386,0.0,0.5,0.8660254037844386,0.0,0.11573222446941335
3,-1.5,0.8660254037844386,0.0,-0.5,0.8660254037844386,0.0,0.1464234890401133
3,-1.5,0.8660254037844386,0.0,-1.0,0.0,0.0,0.17214907858076353
3,-1.5,0.8660254037844386,0.0,-0.5,-0.8660254037844386,0.0,0.17645384528512803
3,-1.5,0.8660254037844386,0.0,0.5,-0.8660254037844386,0.0,0.15027663822876178
3,-1.5,0.8660254037844386,0.0,1.0,0.0,0.0,0.11603961913405089
3,-1.5,0.8660254037844386,0.0,1.5,0.8660254037844386,0.0,0.05115800431128122
3,-1.5,0.8660254037844386,0.0,1.0,1.7320508075688772,0.0,0.03963136833355383
3,-1.5,0.8660254037844386,0.0,0.0,1.7320508075688772,0.0,0.06971482923727376
3,-1.5,0.8660254037844386,0.0,-1.0,1.7320508075688772,0.0,0.06019084378806575
3,-1.5,0.8660254037844386,0.0,-1.5,0.8660254037844386,0.0,0.6861592700882183
3,-1.5,0.8660254037844386,0.0,-2.0,0.0,0.0,0.07594392276106368
3,-1.5,0.8660254037844386,0.0,-1.5,-0.8660254037844386,0.0,0.10651604038305262
3,-1.5,0.8660254037844386,0.0,-1.0,-1.7320508075688772,0.0,0.078083844792533
3,-1.5,0.8660254037844386,0.0,0.0,-1.7320508075688772,0.0,0.09739817528574829
3,-1.5,0.8660254037844386,0.0,1.0,-1.7320508075688772,0.0,0.06268375098153799
3,-1.5,0.8660254037844386,0.0,1.5,-0.8660254037844386,0.0,0.07081024101570667
3,-1.5,0.8660254037844386,0.0,2.0,0.0,0.0,0.04007325870861289
3,-2.0,0.0,0.0,0.0,0.0,0.0,0.13371008564645134
3,-2.0,0.0,0.0,0.5,0.8660254037844386,0.0,0.09524114028062668
3,-2.0,0.0,0.0,-0.5,0.8660254037844386,0.0,0.12268886392944835
3,-2.0,0.0,0.0,-1.0,0.0,0.0,0.12931005126687967
3,-2.0,0.0,0.0,-0.5,-0.8660254037844386,0.0,0.12268886392944554
3,-2.0,0.0,0.0,0.5,-0.8660254037844386,0.0,0.09524114028062507
3,-2.0,0.0,0.0,1.0,0.0,0.0,0.0774094917645103
3,-2.0,0.0,0.0,1.5,0.8660254037844386,0.0,0.04007325870861399
3,-2.0,0.0,0.0,1.0,1.7320508075688772,0.0,0.03675851831502254
3,-2.0,0.0,0.0,0.0,1.7320508075688772,0.0,0.062496643410509804
3,-2.0,0.0,0.0,-1.0,1.7320508075688772,0.0,0.05299249537666987
3,-2.0,0.0,0.0,-1.5,0.8660254037844386,0.0,0.07594392276106368
3,-2.0,0.0,0.0,-2.0,0.0,0.0,0.6861592700882183
3,-2.0,0.0,0.0,-1.5,-0.8660254037844386,0.0,0.0759439227610688
3,-2.0,0.0,0.0,-1.0,-1.7320508075688772,0.0,0.052992495376669245
3,-2.0,0.0,0.0,0.0,-1.7320508075688772,0.0,0.06249664341050848
3,-2.0,0.0,0.0,1.0,-1.7320508075688772,0.0,0.036758518315022234
3,-2.0,0.0,0.0,1.5,-0.8660254037844386,0.0,0.0400732587086129
3,-2.0,0.0,0.0,2.0,0.0,0.0,0.023830100701957967
3,-1.5,-0.8660254037844386,0.0,0.0,0.0,0.0,0.18169773682056503
3,-1.5,-0.8660254037844386,0.0,0.5,0.8660254037844386,0.0,0.15027663822876644
3,-1.5,-0.8660254037844386,0.0,-0.5,0.8660254037844386,0.0,0.17645384528513836
3,-1.5,-0.8660254037844386,0.0,-1.0,0.0,0.0,0.1721490785807687
3,-1.5,-0.8660254037844386,0.0,-0.5,-0.8660254037844386,0.0,0.1464234890401142
3,-1.5,-0.8660254037844386,0.0,0.5,-0.8660254037844386,0.0,0.11573222446941445
3,-1.5,-0.8660254037844386,0.0,1.0,0.0,0.0,0.11603961913404935
3,-1.5,-0.8660254037844386,0.0,1.5,0.8660254037844386,0.0,0.07081024101570897
3,-1.5,-0.8660254037844386,0.0,1.0,1.7320508075688772,0.0,0.06268375098153658
3,-1.5,-0.8660254037844386,0.0,0.0,1.7320508075688772,0.0,0.09739817528575025
3,-1.5,-0.8660254037844386,0.0,-1.0,1.7320508075688772,0.0,0.07808384479252793
3,-1.5,-0.8660254037844386,0.0,-1.5,0.8660254037844386,0.0,0.10651604038305262
3,-1.5,-0.8660254037844386,0.0,-2.0,0.0,0.0,0.0759439227610688
3,-1.5,-0.8660254037844386,0.0,-1.5,-0.8660254037844386,0.0,0.6861592700882183
3,-1.5,-0.8660254037844386,0.0,-1.0,-1.7320508075688772,0.0,0.060190843788066294
3,-1.5,-0.8660254037844386,0.0,0.0,-1.7320508075688772,0.0,0.06971482923727133
3,-1.5,-0.8660254037844386,0.0,1.0,-1.7320508075688772,0.0,0.039631368333550805
3,-1.5,-0.8660254037844386,0.0,1.5,-0.8660254037844386,0.0,0.05115800431128272
3,-1.5,-0.8660254037844386,0.0,2.0,0.0,0.0,0.04007325870861429
3,-1.0,-1.7320508075688772,0.0,0.0,0.0,0.0,0.1293855937881782
3,-1.0,-1.7320508075688772,0.0,0.5,0.8660254037844386,0.0,0.12160623714120865
3,-1.0,-1.7320508075688772,0.0,-0.5,0.8660254037844386,0.0,0.1324641969404292
3,-1.0,-1.7320508075688772,0.0,-1.0,0.0,0.0,0.11831702479948028
3,-1.0,-1.7320508075688772,0.0,-0.5,-0.8660254037844386,0.0,0.0857895543947105
3,-1.0,-1.7320508075688772,0.0,0.5,-0.8660254037844386,0.0,0.07458897005458431
3,-1.0,-1.7320508075688772,0.0,1.0,0.0,0.0,0.09364144097681648
3,-1.0,-1.7320508075688772,0.0,1.5,0.8660254037844386,0.0,0.06268375098153267
3,-1.0,-1.7320508075688772,0.0,1.0,1.7320508075688772,0.0,0.05368063490138556
3,-1.0,-1.7320508075688772,0.0,0.0,1.7320508075688772,0.0,0.078414596750746
3,-1.0,-1.7320508075688772,0.0,-1.0,1.7320508075688772,0.0,0.06012236366530853
3,-1.0,-1.7320508075688772,0.0,-1.5,0.8660254037844386,0.0,0.078083844792533
3,-1.0,-1.7320508075688772,0.0,-2.0,0.0,0.0,0.052992495376669245
3,-1.0,-1.7320508075688772,0.0,-1.5,-0.8660254037844386,0.0,0.060190843788066294
3,-1.0,-1.7320508075688772,0.0,-1.0,-1.7320508075688772,0.0,0.6861592700882183
3,-1.0,-1.7320508075688772,0.0,0.0,-1.7320508075688772,0.0,0.041096437160168225
3,-1.0,-1.7320508075688772,0.0,1.0,-1.7320508075688772,0.0,0.02367238915375839
3,-1.0,-1.7320508075688772,0.0,1.5,-0.8660254037844386,0.0,0.039631368333548876
3,-1.0,-1.7320508075688772,0.0,2.0,0.0,0.0,0.03675851831502155
3,0.0,-1.7320508075688772,0.0,0.0,0.0,0.0,0.1757643064878299
3,0.0,-1.7320508075688772,0.0,0.5,0.8660254037844386,0.0,0.17512314907622953
3,0.0,-1.7320508075688772,0.0,-0.5,0.8660254037844386,0.0,0.17512314907623264
3,0.0,-1.7320508075688772,0.0,-1.0,0.0,0.0,0.14622343795389287
3,0.0,-1.7320508075688772,0.0,-0.5,-0.8660254037844386,0.0,0.10665618737566693
3,0.0,-1.7320508075688772,0.0,0.5,-0.8660254037844386,0.0,0.10665618737567573
3,0.0,-1.7320508075688772,0.0,1.0,0.0,0.0,0.14622343795388526
3,0.0,-1.7320508075688772,0.0,1.5,0.8660254037844386,0.0,0.09739817528574711
3,0.0,-1.7320508075688772,0.0,1.0,1.7320508075688772,0.0,0.07841459675074305
3,0.0,-1.7320508075688772,0.0,0.0,1.7320508075688772,0.0,0.10801215265095285
3,0.0,-1.7320508075688772,0.0,-1.0,1.7320508075688772,0.0,0.07841459675074323
3,0.0,-1.7320508075688772,0.0,-1.5,0.8660254037844386,0.0,0.09739817528574829
3,0.0,-1.7320508075688772,0.0,-2.0,0.0,0.0,0.06249664341050848
3,0.0,-1.7320508075688772,0.0,-1.5,-0.8660254037844386,0.0,0.06971482923727133
3,0.0,-1.7320508075688772,0.0,-1.0,-1.7320508075688772,0.0,0.041096437160168225
3,0.0,-1.7320508075688772,0.0,0.0,-1.7320508075688772,0.0,0.6861592700882183
3,0.0,-1.7320508075688772,0.0,1.0,-1.7320508075688772,0.0,0.04109643716016865
3,0.0,-1.7320508075688772,0.0,1.5,-0.8660254037844386,0.0,0.06971482923727619
3,0.0,-1.7320508075688772,0.0,2.0,0.0,0.0,0.0624966434105105
3,1.0,-1.7320508075688772,0.0,0.0,0.0,0.0,0.12938559378818298
3,1.0,-1.7320508075688772,0.0,0.5,0.8660254037844386,0.0,0.13246419694043915
3,1.0,-1.7320508075688772,0.0,-0.5,0.8660254037844386,0.0,0.12160623714121109
3,1.0,-1.7320508075688772,0.0,-1.0,0.0,0.0,0.09364144097681533
3,1.0,-1.7320508075688772,0.0,-0.5,-0.8660254037844386,0.0,0.0745889700545811
3,1.0,-1.7320508075688772,0.0,0.5,-0.8660254037844386,0.0,0.08578955439472088
3,1.0,-1.7320508075688772,0.0,1.0,0.0,0.0,0.11831702479948797
3,1.0,-1.7320508075688772,0.0,1.5,0.8660254037844386,0.0,0.07808384479253098
3,1.0,-1.7320508075688772,0.0,1.0,1.7320508075688772,0.0,0.060122363665315245
3,1.0,-1.7320508075688772,0.0,0.0,1.7320508075688772,0.0,0.07841459675074527
3,1.0,-1.7320508075688772,0.0,-1.0,1.7320508075688772,0.0,0.05368063490138491
3,1.0,-1.7320508075688772,0.0,-1.5,0.8660254037844386,0.0,0.06268375098153799
3,1.0,-1.7320508075688772,0.0,-2.0,0.0,0.0,0.036758518315022234
3,1.0,-1.7320508075688772,0.0,-1.5,-0.8660254037844386,0.0,0.039631368333550805
3,1.0,-1.7320508075688772,0.0,-1.0,-1.7320508075688772,0.0,0.02367238915375839
3,1.0,-1.7320508075688772,0.0,0.0,-1.7320508075688772,0.0,0.04109643716016865
3,1.0,-1.7320508075688772,0.0,1.0,-1.7320508075688772,0.0,0.6861592700882183
3,1.0,-1.7320508075688772,0.0,1.5,-0.8660254037844386,0.0,0.0601908437880726
3,1.0,-1.7320508075688772,0.0,2.0,0.0,0.0,0.05299249537667287
3,1.5,-0.8660254037844386,0.0,0.0,0.0,0.0,0.18169773682056692
3,1.5,-0.8660254037844386,0.0,0.5,0.8660254037844386,0.0,0.1764538452851411
3,1.5,-0.8660254037844386,0.0,-0.5,0.8660254037844386,0.0,0.1502766382287688
3,1.5,-0.8660254037844386,0.0,-1.0,0.0,0.0,0.11603961913404859
3,1.5,-0.8660254037844386,0.0,-0.5,-0.8660254037844386,0.0,0.1157322244694131
3,1.5,-0.8660254037844386,0.0,0.5,-0.8660254037844386,0.0,0.1464234890401185
3,1.5,-0.8660254037844386,0.0,1.0,0.0,0.0,0.17214907858077516
3,1.5,-0.8660254037844386,0.0,1.5,0.8660254037844386,0.0,0.10651604038305247
3,1.5,-0.8660254037844386,0.0,1.0,1.7320508075688772,0.0,0.07808384479253537
3,1.5,-0.8660254037844386,0.0,0.0,1.7320508075688772,0.0,0.09739817528575112
3,1.5,-0.8660254037844386,0.0,-1.0,1.7320508075688772,0.0,0.0626837509815339
3,1.5,-0.8660254037844386,0.0,-1.5,0.8660254037844386,0.0,0.07081024101570667
3,1.5,-0.8660254037844386,0.0,-2.0,0.0,0.0,0.0400732587086129
3,1.5,-0.8660254037844386,0.0,-1.5,-0.8660254037844386,0.0,0.05115800431128272
3,1.5,-0.8660254037844386,0.0,-1.0,-1.7320508075688772,0.0,0.039631368333548876
3,1.5,-0.8660254037844386,0.0,0.0,-1.7320508075688772,0.0,0.06971482923727619
3,1.5,-0.8660254037844386,0.0,1.0,-1.7320508075688772,0.0,0.0601908437880726
3,1.5,-0.8660254037844386,0.0,1.5,-0.8660254037844386,0.0,0.6861592700882183
3,1.5,-0.8660254037844386,0.0,2.0,0.0,0.0,0.07594392276106451
3,2.0,0.0,0.0,0.0,0.0,0.0,0.13371008564645415
3,2.0,0.0,0.0,0.5,0.8660254037844386,0.0,0.12268886392945288
3,2.0,0.0,0.0,-0.5,0.8660254037844386,0.0,0.0952411402806229
3,2.0,0.0,0.0,-1.0,0.0,0.0,0.07740949176451077
3,2.0,0.0,0.0,-0.5,-0.8660254037844386,0.0,0.09524114028062512
3,2.0,0.0,0.0,0.5,-0.8660254037844386,0.0,0.12268886392945094
3,2.0,0.0,0.0,1.0,0.0,0.0,0.1293100512668831
3,2.0,0.0,0.0,1.5,0.8660254037844386,0.0,0.07594392276105952
3,2.0,0.0,0.0,1.0,1.7320508075688772,0.0,0.05299249537667263
3,2.0,0.0,0.0,0.0,1.7320508075688772,0.0,0.06249664341051142
3,2.0,0.0,0.0,-1.0,1.7320508075688772,0.0,0.03675851831502253
3,2.0,0.0,0.0,-1.5,0.8660254037844386,0.0,0.04007325870861289
3,2.0,0.0,0.0,-2.0,0.0,0.0,0.023830100701957967
3,2.0,0.0,0.0,-1.5,-0.8660254037844386,0.0,0.04007325870861429
3,2.0,0.0,0.0,-1.0,-1.7320508075688772,0.0,0.03675851831502155
3,2.0,0.0,0.0,0.0,-1.7320508075688772,0.0,0.0624966434105105
3,2.0,0.0,0.0,1.0,-1.7320508075688772,0.0,0.05299249537667287
3,2.0,0.0,0.0,1.5,-0.8660254037844386,0.0,0.07594392276106451
3,2.0,0.0,0.0,2.0,0.0,0.0,0.6861592700882183
4,0.0,0.0,0.0,0.0,0.0,0.0,0.022019801916474097
4,0.0,0.0,0.0,0.5,0.8660254037844386,0.0,0.0010546878029966482
4,0.0,0.0,0.0,-0.5,0.8660254037844386,0.0,0.0010546878029966816
4,0.0,0.0,0.0,-1.0,0.0,0.0,0.0009387650897615111
4,0.0,0.0,0.0,-0.5,-0.8660254037844386,0.0,0.001054687802999438
4,0.0,0.0,0.0,0.5,-0.8660254037844386,0.0,0.0010546878029989932
4,0.0,0.0,0.0,1.0,0.0,0.0,0.0009387650897619942
4,0.0,0.0,0.0,1.5,0.8660254037844386,0.0,0.00030201180608168256
4,0.0,0.0,0.0,1.0,1.7320508075688772,0.0,4.447116772371285e-5
4,0.0,0.0,0.0,0.0,1.7320508075688772,0.0,0.00035795110289250573
4,0.0,0.0,0.0,-1.0,1.7320508075688772,0.0,4.447116772350258e-5
4,0.0,0.0,0.0,-1.5,0.8660254037844386,0.0,0.0003020118060816969
4,0.0,0.0,0.0,-2.0,0.0,0.0,0.0003369791918787079
4,0.0,0.0,0.0,-1.5,-0.8660254037844386,0.0,0.0003020118060808345
4,0.0,0.0,0.0,-1.0,-1.7320508075688772,0.0,4.4471167724053906e-5
4,0.0,0.0,0.0,0.0,-1.7320508075688772,0.0,0.0003579511028937139
4,0.0,0.0,0.0,1.0,-1.7320508075688772,0.0,4.44711677243519e-5
4,0.0,0.0,0.0,1.5,-0.8660254037844386,0.0,0.00030201180608126926
4,0.0,0.0,0.0,2.0,0.0,0.0,0.00033697919187876727
4,0.5,0.8660254037844386,0.0,0.0,0.0,0.0,0.0010546878029966482
4,0.5,0.8660254037844386,0.0,0.5,0.8660254037844386,0.0,0.022019801916474097
4,0.5,0.8660254037844386,0.0,-0.5,0.8660254037844386,0.0,0.0038548507547251872
4,0.5,0.8660254037844386,0.0,-1.0,0.0,0.0,0.0005804014206183282
4,0.5,0.8660254037844386,0.0,-0.5,-0.8660254037844386,0.0,0.00103951493311161
4,0.5,0.8660254037844386,0.0,0.5,-0.8660254037844386,0.0,0.00025968546872014874
4,0.5,0.8660254037844386,0.0,1.0,0.0,0.0,0.0014875927595698053
4,0.5,0.8660254037844386,0.0,1.5,0.8660254037844386,0.0,0.0014969355229797747
4,0.5,0.8660254037844386,0.0,1.0,1.7320508075688772,0.0,0.0006989377027798006
4,0.5,0.8660254037844386,0.0,0.0,1.7320508075688772,0.0,0.003223295049652661
4,0.5,0.8660254037844386,0.0,-1.0,1.7320508075688772,0.0,0.0008137189426694401
4,0.5,0.8660254037844386,0.0,-1.5,0.8660254037844386,0.0,0.0005746210095746159
4,0.5,0.8660254037844386,0.0,-2.0,0.0,0.0,0.00022710741915117936
4,0.5,0.8660254037844386,0.0,-1.5,-0.8660254037844386,0.0,0.00028231478875301086
4,0.5,0.8660254037844386,0.0,-1.0,-1.7320508075688772,0.0,0.0002495013651448963
4,0.5,0.8660254037844386,0.0,0.0,-1.7320508075688772,0.0,0.0003812447817258689
4,0.5,0.8660254037844386,0.0,1.0,-1.7320508075688772,0.0,0.0002561513012207698
4,0.5,0.8660254037844386,0.0,1.5,-0.8660254037844386,0.0,0.00044259414707967904
4,0.5,0.8660254037844386,0.0,2.0,0.0,0.0,0.000476780123877976
4,-0.5,0.8660254037844386,0.0,0.0,0.0,0.0,0.0010546878029966816
4,-0.5,0.8660254037844386,0.0,0.5,0.8660254037844386,0.0,0.0038548507547251872
4,-0.5,0.8660254037844386,0.0,-0.5,0.8660254037844386,0.0,0.022019801916474097
4,-0.5,0.8660254037844386,0.0,-1.0,0.0,0.0,0.0014875927595699224
4,-0.5,0.8660254037844386,0.0,-0.5,-0.8660254037844386,0.0,0.0002596854687212363
4,-0.5,0.8660254037844386,0.0,0.5,-0.8660254037844386,0.0,0.0010395149331109685
4,-0.5,0.8660254037844386,0.0,1.0,0.0,0.0,0.0005804014206177289
4,-0.5,0.8660254037844386,0.0,1.5,0.8660254037844386,0.0,0.0005746210095740603
4,-0.5,0.8660254037844386,0.0,1.0,1.7320508075688772,0.0,0.0008137189426694951
4,-0.5,0.8660254037844386,0.0,0.0,1.7320508075688772,0.0,0.003223295049653759
4,-0.5,0.8660254037844386,0.0,-1.0,1.7320508075688772,0.0,0.0006989377027800062
4,-0.5,0.8660254037844386,0.0,-1.5,0.8660254037844386,0.0,0.0014969355229800562
4,-0.5,0.8660254037844386,0.0,-2.0,0.0,0.0,0.0004767801238780718
4,-0.5,0.8660254037844386,0.0,-1.5,-0.8660254037844386,0.0,0.0004425941470775207
4,-0.5,0.8660254037844386,0.0,-1.0,-1.7320508075688772,0.0,0.00025615130122019043
4,-0.5,0.8660254037844386,0.0,0.0,-1.7320508075688772,0.0,0.0003812447817248179
4,-0.5,0.8660254037844386,0.0,1.0,-1.7320508075688772,0.0,0.0002495013651452948
4,-0.5,0.8660254037844386,0.0,1.5,-0.8660254037844386,0.0,0.0002823147887550736
4,-0.5,0.8660254037844386,0.0,2.0,0.0,0.0,0.00022710741915141957
4,-1.0,0.0,0.0,0.0,0.0,0.0,0.0009387650897615111
4,-1.0,0.0,0.0,0.5,0.8660254037844386,0.0,0.0005804014206183282
4,-1.0,0.0,0.0,-0.5,0.8660254037844386,0.0,0.0014875927595699224
4,-1.0,0.0,0.0,-1.0,0.0,0.0,0.022019801916474097
4,-1.0,0.0,0.0,-0.5,-0.8660254037844386,0.0,0.0014875927595695351
4,-1.0,0.0,0.0,0.5,-0.8660254037844386,0.0,0.0005804014206178358
4,-1.0,0.0,0.0,1.0,0.0,0.0,0.0005109510093367826
4,-1.0,0.0,0.0,1.5,0.8660254037844386,0.0,9.56409339167153e-5
4,-1.0,0.0,0.0,1.0,1.7320508075688772,0.0,5.73790829622676e-5
4,-1.0,0.0,0.0,0.0,1.7320508075688772,0.0,0.000317635403597721
4,-1.0,0.0,0.0,-1.0,1.7320508075688772,0.0,0.000111554194829177
4,-1.0,0.0,0.0,-1.5,0.8660254037844386,0.0,0.0003868761337376664
4,-1.0,0.0,0.0,-2.0,0.0,0.0,4.043312526068194e-5
4,-1.0,0.0,0.0,-1.5,-0.8660254037844386,0.0,0.0003868761337381749
4,-1.0,0.0,0.0,-1.0,-1.7320508075688772,0.0,0.0001115541948294035
4,-1.0,0.0,0.0,0.0,-1.7320508075688772,0.0,0.0003176354035981117
4,-1.0,0.0,0.0,1.0,-1.7320508075688772,0.0,5.73790829621275e-5
4,-1.0,0.0,0.0,1.5,-0.8660254037844386,0.0,9.564093391712695e-5
4,-1.0,0.0,0.0,2.0,0.0,0.0,0.0001230957665726627
4,-0.5,-0.8660254037844386,0.0,0.0,0.0,0.0,0.001054687802999438
4,-0.5,-0.8660254037844386,0.0,0.5,0.8660254037844386,0.0,0.00103951493311161
4,-0.5,-0.8660254037844386,0.0,-0.5,0.8660254037844386,0.0,0.0002596854687212363
4,-0.5,-0.8660254037844386,0.0,-1.0,0.0,0.0,0.0014875927595695351
4,-0.5,-0.8660254037844386,0.0,-0.5,-0.8660254037844386,0.0,0.022019801916474097
4,-0.5,-0.8660254037844386,0.0,0.5,-0.8660254037844386,0.0,0.003854850754725272
4,-0.5,-0.8660254037844386,0.0,1.0,0.0,0.0,0.0005804014206183962
4,-0.5,-0.8660254037844386,0.0,1.5,0.8660254037844386,0.0,0.00028231478875271145
4,-0.5,-0.8660254037844386,0.0,1.0,1.7320508075688772,0.0,0.00024950136514602725
4,-0.5,-0.8660254037844386,0.0,0.0,1.7320508075688772,0.0,0.0003812447817255221
4,-0.5,-0.8660254037844386,0.0,-1.0,1.7320508075688772,0.0,0.00025615130122088453
4,-0.5,-0.8660254037844386,0.0,-1.5,0.8660254037844386,0.0,0.00044259414707850875
4,-0.5,-0.8660254037844386,0.0,-2.0,0.0,0.0,0.000476780123878051
4,-0.5,-0.8660254037844386,0.0,-1.5,-0.8660254037844386,0.0,0.001496935522980961
4,-0.5,-0.8660254037844386,0.0,-1.0,-1.7320508075688772,0.0,0.000698937702779271
4,-0.5,-0.8660254037844386,0.0,0.0,-1.7320508075688772,0.0,0.0032232950496534976
4,-0.5,-0.8660254037844386,0.0,1.0,-1.7320508075688772,0.0,0.0008137189426691879
4,-0.5,-0.8660254037844386,0.0,1.5,-0.8660254037844386,0.0,0.0005746210095740979
4,-0.5,-0.8660254037844386,0.0,2.0,0.0,0.0,0.00022710741915113382
4,0.5,-0.8660254037844386,0.0,0.0,0.0,0.0,0.0010546878029989932
4,0.5,-0.8660254037844386,0.0,0.5,0.8660254037844386,0.0,0.00025968546872014874
4,0.5,-0.8660254037844386,0.0,-0.5,0.8660254037844386,0.0,0.0010395149331109685
4,0.5,-0.8660254037844386,0.0,-1.0,0.0,0.0,0.0005804014206178358
4,0.5,-0.8660254037844386,0.0,-0.5,-0.8660254037844386,0.0,0.003854850754725272
4,0.5,-0.8660254037844386,0.0,0.5,-0.8660254037844386,0.0,0.022019801916474097
4,0.5,-0.8660254037844386,0.0,1.0,0.0,0.0,0.0014875927595697596
4,0.5,-0.8660254037844386,0.0,1.5,0.8660254037844386,0.0,0.0004425941470784113
4,0.5,-0.8660254037844386,0.0,1.0,1.7320508075688772,0.0,0.00025615130122004856
4,0.5,-0.8660254037844386,0.0,0.0,1.7320508075688772,0.0,0.00038124478172435206
4,0.5,-0.8660254037844386,0.0,-1.0,1.7320508075688772,0.0,0.0002495013651450162
4,0.5,-0.8660254037844386,0.0,-1.5,0.8660254037844386,0.0,0.00028231478875316096
4,0.5,-0.8660254037844386,0.0,-2.0,0.0,0.0,0.00022710741915108056
4,0.5,-0.8660254037844386,0.0,-1.5,-0.8660254037844386,0.0,0.0005746210095736688
