state,x_i,y_i,z_i,"S_{i,x}","S_{i,y}","S_{i,z}"
24,0.5,2.5980762113533156,0.0,0.0,0.0,1.0
24,1.5,2.5980762113533156,0.0,0.0,0.0,1.0
25,0.0,0.0,0.0,-1.3049977765078324e-13,2.7820627745978044e-15,-0.008642062404109637
25,0.5,0.8660254037844386,0.0,0.08414728599811519,0.14574737466752108,0.08891837450742224
25,-0.5,0.8660254037844386,0.0,-0.08414728599783818,0.14574737466764515,0.08891837450745281
25,-1.0,0.0,0.0,-0.16829457199591225,-5.986422295378713e-15,0.08891837450743328
25,-0.5,-0.8660254037844386,0.0,-0.08414728599783884,-0.14574737466765064,0.0889183745074522
25,0.5,-0.8660254037844386,0.0,0.08414728599810985,-0.14574737466752566,0.08891837450743147
25,1.0,0.0,0.0,0.16829457199596126,-3.2575938474499466e-15,0.08891837450736578
25,1.5,0.8660254037844386,0.0,0.16483886785916518,0.09516976473151575,0.3028180878437001
25,1.0,1.7320508075688772,0.0,0.08521285054091304,0.1475929865946537,0.3640682844749761
25,0.0,1.7320508075688772,0.0,-1.5236423234199492e-13,0.1903395294630265,0.30281808784394293
25,-1.0,1.7320508075688772,0.0,-0.08521285054095697,0.1475929865947649,0.3640682844747221
25,-1.5,0.8660254037844386,0.0,-0.16483886785946195,0.09516976473150553,0.3028180878440987
25,-2.0,0.0,0.0,-0.17042570108201066,-1.315760651474096e-15,0.36406828447458733
25,-1.5,-0.8660254037844386,0.0,-0.164838867859463,-0.09516976473150039,0.30281808784409503
25,-1.0,-1.7320508075688772,0.0,-0.08521285054095584,-0.14759298659476053,0.36406828447473705
25,0.0,-1.7320508075688772,0.0,-1.5297658972901473e-13,-0.1903395294630194,0.3028180878439386
25,1.0,-1.7320508075688772,0.0,0.08521285054090892,-0.1475929865946502,0.36406828447497125
25,1.5,-0.8660254037844386,0.0,0.16483886785916296,-0.09516976473150532,0.30281808784370023
25,2.0,0.0,0.0,0.17042570108176763,5.585809592645319e-16,0.36406828447503525
25,-2.5,0.8660254037844388,0.0,0.0,0.0,1.0
25,-2.0,1.7320508075688774,0.0,0.0,0.0,1.0
25,-1.5,2.598076211353316,0.0,0.0,0.0,1.0
25,-2.5,-0.8660254037844386,0.0,0.0,0.0,1.0
25,-3.0,0.0,0.0,0.0,0.0,1.0
25,-2.0,-1.7320508075688772,0.0,0.0,0.0,1.0
25,0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
25,-0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
25,-1.5,-2.5980762113533156,0.0,0.0,0.0,1.0
25,2.5,-0.8660254037844388,0.0,0.0,0.0,1.0
25,2.0,-1.7320508075688774,0.0,0.0,0.0,1.0
25,1.5,-2.598076211353316,0.0,0.0,0.0,1.0
25,2.0,1.7320508075688772,0.0,0.0,0.0,1.0
25,2.5,0.8660254037844386,0.0,0.0,0.0,1.0
25,3.0,0.0,0.0,0.0,0.0,1.0
25,-0.5,2.5980762113533156,0.0,0.0,0.0,1.0
25,0.5,2.5980762113533156,0.0,0.0,0.0,1.0
25,1.5,2.5980762113533156,0.0,0.0,0.0,1.0
26,0.0,0.0,0.0,-1.5746084991441478e-14,2.5581750259795477e-16,0.25539055083167433
26,0.5,0.8660254037844386,0.0,0.04071025569222323,0.07051223124851476,0.2439735563847656
26,-0.5,0.8660254037844386,0.0,-0.04071025569268032,0.07051223124838613,0.24397355638483711
26,-1.0,0.0,0.0,-0.08142051138504523,5.7141791298676026e-15,0.2439735563848912
26,-0.5,-0.8660254037844386,0.0,-0.040710255692682155,-0.07051223124837917,0.24397355638482998
26,0.5,-0.8660254037844386,0.0,0.040710255692225,-0.07051223124850732,0.24397355638475426
26,1.0,0.0,0.0,0.08142051138476594,6.099125111208581e-15,0.24397355638477128
26,1.5,0.8660254037844386,0.0,0.10694351765610251,0.0617438687067689,0.37002501557077433
26,1.0,1.7320508075688772,0.0,0.05271042645257053,0.09129713670454939,0.4080544185719881
26,0.0,1.7320508075688772,0.0,1.055067491706474e-13,0.12348773741352496,0.37002501557064477
26,-1.0,1.7320508075688772,0.0,-0.05271042645256784,0.09129713670439046,0.40805441857227026
26,-1.5,0.8660254037844386,0.0,-0.10694351765584996,0.06174386870674296,0.3700250155704675
26,-2.0,0.0,0.0,-0.10542085290501158,1.134156787582774e-15,0.40805441857239855
26,-1.5,-0.8660254037844386,0.0,-0.10694351765584595,-0.061743868706752636,0.3700250155704872
26,-1.0,-1.7320508075688772,0.0,-0.05271042645257208,-0.09129713670439385,0.408054418572259
26,0.0,-1.7320508075688772,0.0,1.0554578044885687e-13,-0.12348773741353167,0.37002501557065137
26,1.0,-1.7320508075688772,0.0,0.0527104264525719,-0.09129713670455507,0.4080544185719661
26,1.5,-0.8660254037844386,0.0,0.10694351765610127,-0.061743868706773924,0.3700250155707795
26,2.0,0.0,0.0,0.10542085290524546,1.0258720956057843e-15,0.4080544185718588
26,-2.5,0.8660254037844388,0.0,0.0,0.0,1.0
26,-2.0,1.7320508075688774,0.0,0.0,0.0,1.0
26,-1.5,2.598076211353316,0.0,0.0,0.0,1.0
26,-2.5,-0.8660254037844386,0.0,0.0,0.0,1.0
26,-3.0,0.0,0.0,0.0,0.0,1.0
26,-2.0,-1.7320508075688772,0.0,0.0,0.0,1.0
26,0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
26,-0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
26,-1.5,-2.5980762113533156,0.0,0.0,0.0,1.0
26,2.5,-0.8660254037844388,0.0,0.0,0.0,1.0
26,2.0,-1.7320508075688774,0.0,0.0,0.0,1.0
26,1.5,-2.598076211353316,0.0,0.0,0.0,1.0
26,2.0,1.7320508075688772,0.0,0.0,0.0,1.0
26,2.5,0.8660254037844386,0.0,0.0,0.0,1.0
26,3.0,0.0,0.0,0.0,0.0,1.0
26,-0.5,2.5980762113533156,0.0,0.0,0.0,1.0
26,0.5,2.5980762113533156,0.0,0.0,0.0,1.0
26,1.5,2.5980762113533156,0.0,0.0,0.0,1.0
27,0.0,0.0,0.0,-1.0235063664654209e-13,-7.107439907883678e-15,-0.4353395586065246
27,0.5,0.8660254037844386,0.0,0.16522508669895308,0.2861782448476679,-0.15378414651271666
27,-0.5,0.8660254037844386,0.0,-0.16522508669907432,0.28617824484765236,-0.15378414651266564
27,-1.0,0.0,0.0,-0.3304501733980734,-3.7947076036992655e-15,-0.15378414651264102
27,-0.5,-0.8660254037844386,0.0,-0.16522508669907526,-0.2861782448476621,-0.15378414651265815
27,0.5,-0.8660254037844386,0.0,0.16522508669895328,-0.28617824484767956,-0.1537841465127101
27,1.0,0.0,0.0,0.3304501733979794,-2.639381768698712e-15,-0.15378414651273525
27,1.5,0.8660254037844386,0.0,0.30912792819909546,0.17847509255978894,0.23740062605176396
27,1.0,1.7320508075688772,0.0,0.14624240082161927,0.253299268443935,0.3515240442387582
27,0.0,1.7320508075688772,0.0,-2.449993333208944e-14,0.3569501851195674,0.23740062605179107
27,-1.0,1.7320508075688772,0.0,-0.14624240082165096,0.2532992684439097,0.3515240442387923
27,-1.5,0.8660254037844386,0.0,-0.309127928199124,0.17847509255977964,0.23740062605182433
27,-2.0,0.0,0.0,-0.2924848016432662,-1.4264847983391782e-15,0.35152404423880645
27,-1.5,-0.8660254037844386,0.0,-0.30912792819911966,-0.17847509255978256,0.23740062605182727
27,-1.0,-1.7320508075688772,0.0,-0.1462424008216498,-0.2532992684439127,0.35152404423879263
27,0.0,-1.7320508075688772,0.0,-2.4248832108941798e-14,-0.35695018511957644,0.23740062605180173
27,1.0,-1.7320508075688772,0.0,0.14624240082161657,-0.25329926844393147,0.351524044238755
27,1.5,-0.8660254037844386,0.0,0.30912792819909096,-0.1784750925597924,0.23740062605176826
27,2.0,0.0,0.0,0.2924848016432715,-1.2672154992010576e-15,0.35152404423874767
27,-2.5,0.8660254037844388,0.0,0.0,0.0,1.0
27,-2.0,1.7320508075688774,0.0,0.0,0.0,1.0
27,-1.5,2.598076211353316,0.0,0.0,0.0,1.0
27,-2.5,-0.8660254037844386,0.0,0.0,0.0,1.0
27,-3.0,0.0,0.0,0.0,0.0,1.0
27,-2.0,-1.7320508075688772,0.0,0.0,0.0,1.0
27,0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
27,-0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
27,-1.5,-2.5980762113533156,0.0,0.0,0.0,1.0
27,2.5,-0.8660254037844388,0.0,0.0,0.0,1.0
27,2.0,-1.7320508075688774,0.0,0.0,0.0,1.0
27,1.5,-2.598076211353316,0.0,0.0,0.0,1.0
27,2.0,1.7320508075688772,0.0,0.0,0.0,1.0
27,2.5,0.8660254037844386,0.0,0.0,0.0,1.0
27,3.0,0.0,0.0,0.0,0.0,1.0
27,-0.5,2.5980762113533156,0.0,0.0,0.0,1.0
27,0.5,2.5980762113533156,0.0,0.0,0.0,1.0
27,1.5,2.5980762113533156,0.0,0.0,0.0,1.0
28,0.0,0.0,0.0,2.549419009234555e-13,7.425917519787717e-15,0.011987979079280033
28,0.5,0.8660254037844386,0.0,0.08610260480394841,0.14913408618421828,0.0779102896174765
28,-0.5,0.8660254037844386,0.0,-0.08610260480365306,0.14913408618422172,0.07791028961734382
28,-1.0,0.0,0.0,-0.17220520960745947,4.806701911497235e-15,0.07791028961724125
28,-0.5,-0.8660254037844386,0.0,-0.08610260480365212,-0.1491340861842063,0.07791028961733304
28,0.5,-0.8660254037844386,0.0,0.08610260480395163,-0.14913408618420937,0.07791028961747183
28,1.0,0.0,0.0,0.17220520960774832,4.37475576597901e-15,0.07791028961750711
28,1.5,0.8660254037844386,0.0,0.16567124164262267,0.09565033595931346,0.3030666823476975
28,1.0,1.7320508075688772,0.0,0.08357864656410217,0.1447624622767704,0.38009786230497355
28,0.0,1.7320508075688772,0.0,7.177938798896832e-14,0.19130067191865174,0.3030666823476025
28,-1.0,1.7320508075688772,0.0,-0.0835786465640174,0.14476246227682465,0.38009786230490533
28,-1.5,0.8660254037844386,0.0,-0.1656712416425427,0.09565033595934758,0.3030666823475236
28,-2.0,0.0,0.0,-0.1671572931281361,1.5020536897614178e-15,0.38009786230486453
28,-1.5,-0.8660254037844386,0.0,-0.16567124164254526,-0.09565033595934495,0.3030666823475196
28,-1.0,-1.7320508075688772,0.0,-0.08357864656401576,-0.1447624622768287,0.38009786230491616
28,0.0,-1.7320508075688772,0.0,7.33441085642994e-14,-0.191300671918645,0.30306668234759865
28,1.0,-1.7320508075688772,0.0,0.08357864656410238,-0.1447624622767708,0.3800978623049759
28,1.5,-0.8660254037844386,0.0,0.16567124164262034,-0.09565033595930664,0.3030666823476856
28,2.0,0.0,0.0,0.16715729312813365,9.62771529167128e-16,0.3800978623049981
28,-2.5,0.8660254037844388,0.0,0.0,0.0,1.0
28,-2.0,1.7320508075688774,0.0,0.0,0.0,1.0
28,-1.5,2.598076211353316,0.0,0.0,0.0,1.0
28,-2.5,-0.8660254037844386,0.0,0.0,0.0,1.0
28,-3.0,0.0,0.0,0.0,0.0,1.0
28,-2.0,-1.7320508075688772,0.0,0.0,0.0,1.0
28,0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
28,-0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
28,-1.5,-2.5980762113533156,0.0,0.0,0.0,1.0
28,2.5,-0.8660254037844388,0.0,0.0,0.0,1.0
28,2.0,-1.7320508075688774,0.0,0.0,0.0,1.0
28,1.5,-2.598076211353316,0.0,0.0,0.0,1.0
28,2.0,1.7320508075688772,0.0,0.0,0.0,1.0
28,2.5,0.8660254037844386,0.0,0.0,0.0,1.0
28,3.0,0.0,0.0,0.0,0.0,1.0
28,-0.5,2.5980762113533156,0.0,0.0,0.0,1.0
28,0.5,2.5980762113533156,0.0,0.0,0.0,1.0
28,1.5,2.5980762113533156,0.0,0.0,0.0,1.0
29,0.0,0.0,0.0,-2.413867716821727e-14,1.1888276821303556e-15,-0.11197776238286919
29,0.5,0.8660254037844386,0.0,0.08247604993226823,0.14285270889028923,0.09234566653766955
29,-0.5,0.8660254037844386,0.0,-0.0824760499323004,0.14285270889029353,0.0923456665376739
29,-1.0,0.0,0.0,-0.16495209986458645,5.447573815653417e-16,0.09234566653768361
29,-0.5,-0.8660254037844386,0.0,-0.08247604993229946,-0.1428527088902969,0.09234566653767978
29,0.5,-0.8660254037844386,0.0,0.08247604993226812,-0.14285270889028512,0.09234566653766656
29,1.0,0.0,0.0,0.16495209986455076,7.373930025617037e-16,0.09234566653768153
29,1.5,0.8660254037844386,0.0,0.14417332526388155,0.08323850815105954,0.33381289527073815
29,1.0,1.7320508075688772,0.0,0.07572369076574365,0.13115727974290792,0.381898709872924
29,0.0,1.7320508075688772,0.0,-1.1385857534573773e-14,0.1664770163021388,0.33381289527071556
29,-1.0,1.7320508075688772,0.0,-0.07572369076575323,0.13115727974290572,0.3818987098729524
29,-1.5,0.8660254037844386,0.0,-0.14417332526390114,0.08323850815106858,0.3338128952707283
29,-2.0,0.0,0.0,-0.1514473815315005,4.0761935927308146e-16,0.38189870987294033
29,-1.5,-0.8660254037844386,0.0,-0.14417332526390123,-0.08323850815106779,0.33381289527074187
29,-1.0,-1.7320508075688772,0.0,-0.07572369076575208,-0.1311572797429084,0.38189870987294916
29,0.0,-1.7320508075688772,0.0,-1.0927023175177908e-14,-0.16647701630213615,0.33381289527072006
29,1.0,-1.7320508075688772,0.0,0.07572369076574272,-0.13115727974290675,0.3818987098729284
29,1.5,-0.8660254037844386,0.0,0.1441733252638821,-0.08323850815105918,0.3338128952707289
29,2.0,0.0,0.0,0.15144738153149157,2.933851078745775e-16,0.3818987098729311
29,-2.5,0.8660254037844388,0.0,0.0,0.0,1.0
29,-2.0,1.7320508075688774,0.0,0.0,0.0,1.0
29,-1.5,2.598076211353316,0.0,0.0,0.0,1.0
29,-2.5,-0.8660254037844386,0.0,0.0,0.0,1.0
29,-3.0,0.0,0.0,0.0,0.0,1.0
29,-2.0,-1.7320508075688772,0.0,0.0,0.0,1.0
29,0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
29,-0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
29,-1.5,-2.5980762113533156,0.0,0.0,0.0,1.0
29,2.5,-0.8660254037844388,0.0,0.0,0.0,1.0
29,2.0,-1.7320508075688774,0.0,0.0,0.0,1.0
29,1.5,-2.598076211353316,0.0,0.0,0.0,1.0
29,2.0,1.7320508075688772,0.0,0.0,0.0,1.0
29,2.5,0.8660254037844386,0.0,0.0,0.0,1.0
29,3.0,0.0,0.0,0.0,0.0,1.0
29,-0.5,2.5980762113533156,0.0,0.0,0.0,1.0
29,0.5,2.5980762113533156,0.0,0.0,0.0,1.0
29,1.5,2.5980762113533156,0.0,0.0,0.0,1.0
30,0.0,0.0,0.0,-2.240568841571644e-14,5.845584433172846e-15,-0.1778097077432612
30,0.5,0.8660254037844386,0.0,0.11926042763256817,0.20656511999203495,0.08808667941136562
30,-0.5,0.8660254037844386,0.0,-0.11926042763258281,0.2065651199920242,0.08808667941138762
30,-1.0,0.0,0.0,-0.2385208552651616,-3.962054209022403e-15,0.08808667941135535
30,-0.5,-0.8660254037844386,0.0,-0.11926042763259659,-0.206565119992014,0.08808667941138323
30,0.5,-0.8660254037844386,0.0,0.11926042763257676,-0.20656511999202876,0.08808667941135703
30,1.0,0.0,0.0,0.23852085526515682,-3.889466873574499e-15,0.08808667941140295
30,1.5,0.8660254037844386,0.0,0.17037646875635046,0.09836690010007487,0.32193770254696685
30,1.0,1.7320508075688772,0.0,0.08581714831546414,0.14863966104306223,0.38343681582907113
30,0.0,1.7320508075688772,0.0,1.2321307168994267e-14,0.19673380020013367,0.32193770254695453
30,-1.0,1.7320508075688772,0.0,-0.08581714831547099,0.14863966104307452,0.3834368158291364
30,-1.5,0.8660254037844386,0.0,-0.1703764687563709,0.09836690010005912,0.32193770254695697
30,-2.0,0.0,0.0,-0.17163429663093743,-2.07997410527766e-15,0.383436815829081
30,-1.5,-0.8660254037844386,0.0,-0.17037646875637136,-0.09836690010005872,0.3219377025469543
30,-1.0,-1.7320508075688772,0.0,-0.08581714831547732,-0.14863966104307247,0.3834368158291409
30,0.0,-1.7320508075688772,0.0,1.0459515198402158e-14,-0.1967338002001339,0.3219377025469596
30,1.0,-1.7320508075688772,0.0,0.08581714831546554,-0.1486396610430657,0.3834368158290701
30,1.5,-0.8660254037844386,0.0,0.1703764687563573,-0.09836690010007644,0.3219377025469457
30,2.0,0.0,0.0,0.1716342966309471,-2.1679706641020147e-15,0.38343681582914
30,-2.5,0.8660254037844388,0.0,0.0,0.0,1.0
30,-2.0,1.7320508075688774,0.0,0.0,0.0,1.0
30,-1.5,2.598076211353316,0.0,0.0,0.0,1.0
30,-2.5,-0.8660254037844386,0.0,0.0,0.0,1.0
30,-3.0,0.0,0.0,0.0,0.0,1.0
30,-2.0,-1.7320508075688772,0.0,0.0,0.0,1.0
30,0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
30,-0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
30,-1.5,-2.5980762113533156,0.0,0.0,0.0,1.0
30,2.5,-0.8660254037844388,0.0,0.0,0.0,1.0
30,2.0,-1.7320508075688774,0.0,0.0,0.0,1.0
30,1.5,-2.598076211353316,0.0,0.0,0.0,1.0
30,2.0,1.7320508075688772,0.0,0.0,0.0,1.0
30,2.5,0.8660254037844386,0.0,0.0,0.0,1.0
30,3.0,0.0,0.0,0.0,0.0,1.0
30,-0.5,2.5980762113533156,0.0,0.0,0.0,1.0
30,0.5,2.5980762113533156,0.0,0.0,0.0,1.0
30,1.5,2.5980762113533156,0.0,0.0,0.0,1.0
31,0.0,0.0,0.0,-5.7957111332385125e-15,1.7534801735608063e-15,0.14490029019753756
31,0.5,0.8660254037844386,0.0,0.03330388194180967,0.057684015612441894,0.18161260634087323
31,-0.5,0.8660254037844386,0.0,-0.0333038819418389,0.0576840156124549,0.18161260634085008
31,-1.0,0.0,0.0,-0.06660776388362095,1.130833707924106e-14,0.18161260634093587
31,-0.5,-0.8660254037844386,0.0,-0.03330388194182079,-0.05768401561245542,0.18161260634083518
31,0.5,-0.8660254037844386,0.0,0.03330388194180518,-0.05768401561245136,0.18161260634087725
31,1.0,0.0,0.0,0.06660776388364975,2.151707631514732e-15,0.18161260634092896
31,1.5,0.8660254037844386,0.0,0.09411195313064719,0.054335561473868636,0.34081710928798464
31,1.0,1.7320508075688772,0.0,0.04549433655445934,0.07879850236892227,0.42402889411681893
31,0.0,1.7320508075688772,0.0,-2.4702245457475236e-14,0.10867112294781038,0.34081710928803016
31,-1.0,1.7320508075688772,0.0,-0.0454943365544603,0.07879850236891929,0.42402889411676375
31,-1.5,0.8660254037844386,0.0,-0.0941119531306247,0.05433556147391106,0.3408171092879651
31,-2.0,0.0,0.0,-0.09098867310891327,5.613056948492595e-15,0.42402889411684663
31,-1.5,-0.8660254037844386,0.0,-0.09411195313062232,-0.05433556147389888,0.3408171092879848
31,-1.0,-1.7320508075688772,0.0,-0.04549433655445409,-0.07879850236891664,0.42402889411676153
31,0.0,-1.7320508075688772,0.0,-9.861469280059154e-15,-0.10867112294781196,0.3408171092880196
31,1.0,-1.7320508075688772,0.0,0.0454943365544623,-0.07879850236892673,0.42402889411681266
31,1.5,-0.8660254037844386,0.0,0.09411195313064338,-0.05433556147387567,0.34081710928798453
31,2.0,0.0,0.0,0.0909886731089038,-9.853229343548264e-16,0.4240288941167775
31,-2.5,0.8660254037844388,0.0,0.0,0.0,1.0
31,-2.0,1.7320508075688774,0.0,0.0,0.0,1.0
31,-1.5,2.598076211353316,0.0,0.0,0.0,1.0
31,-2.5,-0.8660254037844386,0.0,0.0,0.0,1.0
31,-3.0,0.0,0.0,0.0,0.0,1.0
31,-2.0,-1.7320508075688772,0.0,0.0,0.0,1.0
31,0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
31,-0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
31,-1.5,-2.5980762113533156,0.0,0.0,0.0,1.0
31,2.5,-0.8660254037844388,0.0,0.0,0.0,1.0
31,2.0,-1.7320508075688774,0.0,0.0,0.0,1.0
31,1.5,-2.598076211353316,0.0,0.0,0.0,1.0
31,2.0,1.7320508075688772,0.0,0.0,0.0,1.0
31,2.5,0.8660254037844386,0.0,0.0,0.0,1.0
31,3.0,0.0,0.0,0.0,0.0,1.0
31,-0.5,2.5980762113533156,0.0,0.0,0.0,1.0
31,0.5,2.5980762113533156,0.0,0.0,0.0,1.0
31,1.5,2.5980762113533156,0.0,0.0,0.0,1.0
32,0.0,0.0,0.0,5.127842594987442e-15,-1.7678594048733953e-16,0.36805954966231524
32,0.5,0.8660254037844386,0.0,-0.018035271679383,-0.031238006876957568,0.3878696654466963
32,-0.5,0.8660254037844386,0.0,0.018035271679411352,-0.03123800687696259,0.38786966544666723
32,-1.0,0.0,0.0,0.036070543358787774,-4.2262742784571206e-15,0.3878696654466254
32,-0.5,-0.8660254037844386,0.0,0.01803527167940277,0.03123800687695891,0.38786966544668916
32,0.5,-0.8660254037844386,0.0,-0.018035271679394154,0.03123800687696075,0.38786966544668927
32,1.0,0.0,0.0,-0.03607054335878109,5.180074034646931e-15,0.38786966544659246
32,1.5,0.8660254037844386,0.0,-0.01662022498734468,-0.009595691370381033,0.4178929716314911
32,1.0,1.7320508075688772,0.0,-0.00453877854581255,-0.007861395045613485,0.4290689979964091
32,0.0,1.7320508075688772,0.0,1.2692971673722298e-14,-0.019191382740820148,0.41789297163142697
32,-1.0,1.7320508075688772,0.0,0.004538778545823303,-0.007861395045614415,0.4290689979963941
32,-1.5,0.8660254037844386,0.0,0.01662022498735523,-0.009595691370388022,0.4178929716314832
32,-2.0,0.0,0.0,0.009077557091619134,-2.6686620036193986e-15,0.4290689979963848
32,-1.5,-0.8660254037844386,0.0,0.016620224987351617,0.009595691370382166,0.4178929716314887
32,-1.0,-1.7320508075688772,0.0,0.004538778545818149,0.007861395045613284,0.42906899799640386
32,0.0,-1.7320508075688772,0.0,-1.3739009929736312e-15,0.019191382740821168,0.4178929716314304
32,1.0,-1.7320508075688772,0.0,-0.004538778545815626,0.007861395045617003,0.4290689979964085
32,1.5,-0.8660254037844386,0.0,-0.016620224987345947,0.00959569137039117,0.4178929716314957
32,2.0,0.0,0.0,-0.009077557091617495,4.1597042650665106e-15,0.42906899799637543
32,-2.5,0.8660254037844388,0.0,0.0,0.0,1.0
32,-2.0,1.7320508075688774,0.0,0.0,0.0,1.0
32,-1.5,2.598076211353316,0.0,0.0,0.0,1.0
32,-2.5,-0.8660254037844386,0.0,0.0,0.0,1.0
32,-3.0,0.0,0.0,0.0,0.0,1.0
32,-2.0,-1.7320508075688772,0.0,0.0,0.0,1.0
32,0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
32,-0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
32,-1.5,-2.5980762113533156,0.0,0.0,0.0,1.0
32,2.5,-0.8660254037844388,0.0,0.0,0.0,1.0
32,2.0,-1.7320508075688774,0.0,0.0,0.0,1.0
32,1.5,-2.598076211353316,0.0,0.0,0.0,1.0
32,2.0,1.7320508075688772,0.0,0.0,0.0,1.0
32,2.5,0.8660254037844386,0.0,0.0,0.0,1.0
32,3.0,0.0,0.0,0.0,0.0,1.0
32,-0.5,2.5980762113533156,0.0,0.0,0.0,1.0
32,0.5,2.5980762113533156,0.0,0.0,0.0,1.0
32,1.5,2.5980762113533156,0.0,0.0,0.0,1.0
33,0.0,0.0,0.0,5.469550593689698e-14,-8.262569231240469e-15,0.13114659655252453
33,0.5,0.8660254037844386,0.0,0.05401738674799304,0.09356085833955922,0.3521681333787802
33,-0.5,0.8660254037844386,0.0,-0.054017386747938524,0.0935608583395726,0.35216813337874936
33,-1.0,0.0,0.0,-0.10803477349590553,-3.3501440553987405e-15,0.35216813337874553
33,-0.5,-0.8660254037844386,0.0,-0.054017386747935256,-0.09356085833957925,0.35216813337875896
33,0.5,-0.8660254037844386,0.0,0.05401738674799285,-0.09356085833956383,0.35216813337877084
33,1.0,0.0,0.0,0.10803477349594637,-4.8924080932322145e-15,0.35216813337878183
33,1.5,0.8660254037844386,0.0,0.06286801252845586,0.0362968639567105,0.4069571034674745
33,1.0,1.7320508075688772,0.0,0.03177785483495171,0.055040859129666754,0.4242159640199278
33,0.0,1.7320508075688772,0.0,1.3412014554514684e-14,0.07259372791343982,0.4069571034674873
33,-1.0,1.7320508075688772,0.0,-0.031777854834938696,0.05504085912967718,0.4242159640199189
33,-1.5,0.8660254037844386,0.0,-0.06286801252844554,0.03629686395672527,0.4069571034674592
33,-2.0,0.0,0.0,-0.06355570966988512,-6.729202427484954e-16,0.4242159640198897
33,-1.5,-0.8660254037844386,0.0,-0.06286801252844401,-0.036296863956727134,0.4069571034674639
33,-1.0,-1.7320508075688772,0.0,-0.03177785483493782,-0.05504085912967661,0.42421596401991535
33,0.0,-1.7320508075688772,0.0,1.2811800231826709e-14,-0.07259372791343957,0.40695710346747965
33,1.0,-1.7320508075688772,0.0,0.031777854834949285,-0.05504085912966521,0.4242159640199389
33,1.5,-0.8660254037844386,0.0,0.06286801252845661,-0.036296863956712715,0.40695710346748337
33,2.0,0.0,0.0,0.06355570966988383,-1.0861537363959783e-15,0.4242159640199257
33,-2.5,0.8660254037844388,0.0,0.0,0.0,1.0
33,-2.0,1.7320508075688774,0.0,0.0,0.0,1.0
33,-1.5,2.598076211353316,0.0,0.0,0.0,1.0
33,-2.5,-0.8660254037844386,0.0,0.0,0.0,1.0
33,-3.0,0.0,0.0,0.0,0.0,1.0
33,-2.0,-1.7320508075688772,0.0,0.0,0.0,1.0
33,0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
33,-0.5,-2.5980762113533156,0.0,0.0,0.0,1.0
33,-1.5,-2.5980762113533156,0.0,0.0,0.0,1.0
33,2.5,-0.8660254037844388,0.0,0.0,0.0,1.0
33,2.0,-1.7320508075688774,0.0,0.0,0.0,1.0
33,1.5,-2.598076211353316,0.0,0.0,0.0,1.0
33,2.0,1.7320508075688772,0.0,0.0,0.0,1.0
33,2.5,0.8660254037844386,0.0,0.0,0.0,1.0
33,3.0,0.0,0.0,0.0,0.0,1.0
33,-0.5,2.5980762113533156,0.0,0.0,0.0,1.0
33,0.5,2.5980762113533156,0.0,0.0,0.0,1.0
33,1.5,2.5980762113533156,0.0,0.0,0.0,1.0
34,0.0,0.0,0.0,-4.3662989890336235e-15,1.6783449630075609e-16,-0.3198275403105257
34,0.5,0.8660254037844386,0.0,0.1373070148196874,0.2378227259033043,-0.11019988508278078
34,-0.5,0.8660254037844386,0.0,-0.1373070148196819,0.23782272590330422,-0.11019988508277198
34,-1.0,0.0,0.0,-0.27461402963936604,-1.7497396760657313e-15,-0.1101998850827959
34,-0.5,-0.8660254037844386,0.0,-0.13730701481969138,-0.23782272590331535,-0.1101998850827667
34,0.5,-0.8660254037844386,0.0,0.13730701481968668,-0.2378227259032945,-0.11019988508278276
34,1.0,0.0,0.0,0.27461402963936776,2.592110553978344e-15,-0.1101998850828065
34,1.5,0.8660254037844386,0.0,0.2735818526432668,0.1579525562689943,0.24507173059203444
34,1.0,1.7320508075688772,0.0,0.13236383228634455,0.22926088260446864,0.3568347546746842
34,0.0,1.7320508075688772,0.0,7.801485152336696e-15,0.31590511253798353,0.24507173059205017
34,-1.0,1.7320508075688772,0.0,-0.1323638322863408,0.22926088260446764,0.3568347546746881
34,-1.5,0.8660254037844386,0.0,-0.2735818526432632,0.15795255626899382,0.24507173059205134
34,-2.0,0.0,0.0,-0.26472766457269775,-7.718435265924306e-16,0.35683475467470205
34,-1.5,-0.8660254037844386,0.0,-0.27358185264327006,-0.15795255626899757,0.245071730592057
